action,ticker,date,price,shares,invest,regime,rank_score,rs_score,sigma,mu,sigma_mult,source,order_type,confidence,kelly_target_pct,attribution_version,source_job,source_task,order_source,panel_score,expected_return,score_snapshot,decision_inputs,event_id,gross_pnl,proceeds_basis,net_pnl_after_tax,pnl_pct,hold_days,tax,exit_reason,partial,exit_signal_reason,exit_stop_loss_pct,exit_stop_n_sigma,exit_max_single_day_loss_pct,exit_sdl_n_sigma,exit_trailing_stop_trigger_pct,exit_trailing_stop_trail_pct,exit_atr_n_multiplier,exit_max_hold_days
sell,XOM,2025-07-11,115.40691430511475,46.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.5907005666073726,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5892891793141695, 'panel_score': 0.12385426461696625, 'mu': 0.03611604073686503, 'sigma': 0.2703374340158387, 'kelly_target_pct': 0.08860508499110588, 'confidence': 0.5907005666073726, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0539', 'partial': True, 'quantity': 46.0, 'hold_days': 8, 'pnl_pct': 0.01045481277411805, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",106,54.92739770813023,5253.7906603271485,27.463698854065115,0.01045481277411805,8.0,27.463698854065115,qp_sell,True,qp_dw=-0.0539,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,D,2025-07-14,57.188560762786864,88.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.5706540064631193,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.6003848388228789, 'panel_score': 0.16902294754981995, 'mu': 0.04003119754287974, 'sigma': 0.26899854146147417, 'kelly_target_pct': 0.08559810096946789, 'confidence': 0.5706540064631193, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0514', 'partial': True, 'quantity': 88.0, 'hold_days': 18, 'pnl_pct': 0.023395855214319465, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",107,115.05012913818337,4917.54321798706,57.52506456909168,0.023395855214319465,18.0,57.52506456909168,qp_sell,True,qp_dw=-0.0514,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,MSFT,2025-07-16,505.7211191162109,11.0,5562.93231027832,BULL_CALM,0.5938155942518829,-0.009209335890540515,0.21672223136395358,0.03771271694886678,,qp,QP_BUY,0.653014847553626,0.0979522271330439,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.14223089814186096,,"{'rank_score': 0.5938155942518829, 'panel_score': 0.14223089814186096, 'rs_score': -0.009209335890540515, 'mu': 0.03771271694886678, 'sigma': 0.21672223136395358, 'kelly_target_pct': 0.0979522271330439, 'expected_return': 0.03771271694886678, 'confidence': 0.653014847553626, 'regime': 'BULL_CALM'}","{'delta_w': 0.06048685010135632, 'target_w': 0.06048685010135632, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",108,,,,,,,,,,,,,,,,,
buy,ZM,2025-07-16,74.45489044189453,67.0,4988.477659606934,BULL_CALM,0.5847391489170136,-0.10852275208191864,0.20291990482570413,0.03451158067929079,,qp,QP_BUY,0.653014847553626,0.0979522271330439,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.1054401621222496,,"{'rank_score': 0.5847391489170136, 'panel_score': 0.1054401621222496, 'rs_score': -0.10852275208191864, 'mu': 0.03451158067929079, 'sigma': 0.20291990482570413, 'kelly_target_pct': 0.0979522271330439, 'expected_return': 0.03451158067929079, 'confidence': 0.653014847553626, 'regime': 'BULL_CALM'}","{'delta_w': 0.051469734776269406, 'target_w': 0.051469734776269406, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",109,,,,,,,,,,,,,,,,,
buy,CVS,2025-07-17,63.312659236907955,91.0,5761.451990558624,BULL_CALM,0.5893667655233777,0.0,0.28339148757388566,0.03614340505712077,,qp,QP_BUY,0.6405721573010631,0.09608582359515946,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.12416884303092957,,"{'rank_score': 0.5893667655233777, 'panel_score': 0.12416884303092957, 'rs_score': 0.0, 'mu': 0.03614340505712077, 'sigma': 0.28339148757388566, 'kelly_target_pct': 0.09608582359515946, 'expected_return': 0.03614340505712077, 'confidence': 0.6405721573010631, 'regime': 'BULL_CALM'}","{'delta_w': 0.05886969570016854, 'target_w': 0.05886969570016854, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",110,,,,,,,,,,,,,,,,,
buy,PM,2025-07-22,165.30305827331543,36.0,5950.910097839355,BULL_CALM,0.5918231845160373,0.0,0.25731632064526605,0.03700983564146442,,qp,QP_BUY,0.6060670415340603,0.09091005623010905,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.13413506746292114,,"{'rank_score': 0.5918231845160373, 'panel_score': 0.13413506746292114, 'rs_score': 0.0, 'mu': 0.03700983564146442, 'sigma': 0.25731632064526605, 'kelly_target_pct': 0.09091005623010905, 'expected_return': 0.03700983564146442, 'confidence': 0.6060670415340603, 'regime': 'BULL_CALM'}","{'delta_w': 0.06158316973856139, 'target_w': 0.06158316973856139, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",111,,,,,,,,,,,,,,,,,
buy,GS,2025-07-29,732.1263764648437,7.0,5124.884635253906,BULL_CALM,0.5983829976013153,0.02602441125557098,0.2211823014588053,0.0393245483270308,,qp,QP_BUY,0.5727687310455792,0.08591530965683689,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.1608448326587677,,"{'rank_score': 0.5983829976013153, 'panel_score': 0.1608448326587677, 'rs_score': 0.02602441125557098, 'mu': 0.0393245483270308, 'sigma': 0.2211823014588053, 'kelly_target_pct': 0.08591530965683689, 'expected_return': 0.0393245483270308, 'confidence': 0.5727687310455792, 'regime': 'BULL_CALM'}","{'delta_w': 0.053192545647078274, 'target_w': 0.053192545647078274, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",112,,,,,,,,,,,,,,,,,
buy,UNP,2025-07-30,225.32505477905272,26.0,5858.4514242553705,BULL_CALM,0.5848724487134994,-0.07063899472152979,0.233444747724151,0.03455857473350277,,qp,QP_BUY,0.5621581181202321,0.0843237177180348,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.10597841441631317,,"{'rank_score': 0.5848724487134994, 'panel_score': 0.10597841441631317, 'rs_score': -0.07063899472152979, 'mu': 0.03455857473350277, 'sigma': 0.233444747724151, 'kelly_target_pct': 0.0843237177180348, 'expected_return': 0.03455857473350277, 'confidence': 0.5621581181202321, 'regime': 'BULL_CALM'}","{'delta_w': 0.06041658813914968, 'target_w': 0.06041658813914968, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",113,,,,,,,,,,,,,,,,,
buy,NFLX,2025-07-31,115.96319044189453,43.0,4986.417189001465,BULL_CALM,0.5785710883114759,-0.13360409808654106,0.25238205109485085,0.03233739237260616,,qp,QP_BUY,0.5755942916745755,0.08633914375118633,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.08057228475809097,,"{'rank_score': 0.5785710883114759, 'panel_score': 0.08057228475809097, 'rs_score': -0.13360409808654106, 'mu': 0.03233739237260616, 'sigma': 0.25238205109485085, 'kelly_target_pct': 0.08633914375118633, 'expected_return': 0.03233739237260616, 'confidence': 0.5755942916745755, 'regime': 'BULL_CALM'}","{'delta_w': 0.0516860549947375, 'target_w': 0.0516860549947375, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",114,,,,,,,,,,,,,,,,,
sell,D,2025-08-06,60.95780722045899,149.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.6020553908037934, 'panel_score': 0.17585788667201996, 'mu': 0.040621007549266654, 'sigma': 0.26899854146147417, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=41', 'partial': False, 'quantity': None, 'hold_days': 41, 'pnl_pct': 0.09904558718739258, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",115,818.530805408478,8264.182470439911,409.265402704239,0.09904558718739258,41.0,409.265402704239,max_hold,False,max_hold days=41,0.08,,0.06,,0.15,0.1,,40.0
buy,D,2025-08-11,61.50229967880249,137.0,8425.815055995941,BULL_CALM,0.5976793133988355,0.0,0.1937515025257669,0.03907617373533377,,qp,QP_BUY,0.6291495208297498,0.09437242812446248,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.1579725593328476,,"{'rank_score': 0.5976793133988355, 'panel_score': 0.1579725593328476, 'rs_score': 0.0, 'mu': 0.03907617373533377, 'sigma': 0.1937515025257669, 'kelly_target_pct': 0.09437242812446248, 'expected_return': 0.03907617373533377, 'confidence': 0.6291495208297498, 'regime': 'BULL_CALM'}","{'delta_w': 0.08690267073105548, 'target_w': 0.08690267073105548, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",116,,,,,,,,,,,,,,,,,
buy,CME,2025-08-14,274.75495220947266,19.0,5220.3440919799805,BULL_CALM,0.576575254865593,0.0,0.17343788419302494,0.03163403829310253,,qp,QP_BUY,0.5933542803165499,0.08900314204748248,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.07254491746425629,,"{'rank_score': 0.576575254865593, 'panel_score': 0.07254491746425629, 'rs_score': 0.0, 'mu': 0.03163403829310253, 'sigma': 0.17343788419302494, 'kelly_target_pct': 0.08900314204748248, 'expected_return': 0.03163403829310253, 'confidence': 0.5933542803165499, 'regime': 'BULL_CALM'}","{'delta_w': 0.055434996156168856, 'target_w': 0.055434996156168856, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",117,,,,,,,,,,,,,,,,,
buy,WMT,2025-08-21,97.97959108428955,52.0,5094.9387363830565,BULL_CALM,0.5740684386583109,-0.0013162584966717183,0.19174198820901464,0.030750744025408026,,qp,QP_BUY,0.5490207970482952,0.08235311955724428,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.06247977912425995,,"{'rank_score': 0.5740684386583109, 'panel_score': 0.06247977912425995, 'rs_score': -0.0013162584966717183, 'mu': 0.030750744025408026, 'sigma': 0.19174198820901464, 'kelly_target_pct': 0.08235311955724428, 'expected_return': 0.030750744025408026, 'confidence': 0.5490207970482952, 'regime': 'BULL_CALM'}","{'delta_w': 0.052045412966899546, 'target_w': 0.052045412966899546, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",118,,,,,,,,,,,,,,,,,
buy,TJX,2025-10-09,138.58770955810547,37.0,5127.745253649902,BULL_CALM,0.576621096505057,0.0,0.1553715339428237,0.031650190916195774,,qp,QP_BUY,0.5084185611021294,0.0762627841653194,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.07272897660732269,,"{'rank_score': 0.576621096505057, 'panel_score': 0.07272897660732269, 'rs_score': 0.0, 'mu': 0.031650190916195774, 'sigma': 0.1553715339428237, 'kelly_target_pct': 0.0762627841653194, 'expected_return': 0.031650190916195774, 'confidence': 0.5084185611021294, 'regime': 'BULL_CALM'}","{'delta_w': 0.051892360958776335, 'target_w': 0.051892360958776335, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",119,,,,,,,,,,,,,,,,,
sell,BAC,2025-10-10,48.64027152557373,188.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5700468795189183, 'panel_score': 0.046364497393369675, 'mu': 0.029333949654049774, 'sigma': 0.2555889748669415, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=101', 'partial': False, 'quantity': None, 'hold_days': 101, 'pnl_pct': 0.022289811816888216, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",120,199.3821198852529,8944.988926922608,99.69105994262645,0.022289811816888216,101.0,99.69105994262645,max_hold,False,max_hold days=101,0.08,,0.06,,0.15,0.1,,40.0
sell,KMI,2025-10-10,27.094580381393435,315.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.585833291752411, 'panel_score': 0.10986229032278061, 'mu': 0.03489735071884564, 'sigma': 0.2490172301144552, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=100', 'partial': False, 'quantity': None, 'hold_days': 100, 'pnl_pct': -0.04124241005057583, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",121,-367.1370415992733,8901.929861738205,-367.1370415992733,-0.04124241005057583,100.0,0.0,max_hold,False,max_hold days=100,0.08,,0.06,,0.15,0.1,,40.0
sell,WFC,2025-10-10,77.60447874603271,107.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5761919880303367, 'panel_score': 0.07100605964660645, 'mu': 0.031498991536345534, 'sigma': 0.276775996525301, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=100', 'partial': False, 'quantity': None, 'hold_days': 100, 'pnl_pct': -0.052964185315748515, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",122,-464.3938470962512,8768.073072921752,-464.3938470962512,-0.052964185315748515,100.0,0.0,max_hold,False,max_hold days=100,0.08,,0.06,,0.15,0.1,,40.0
sell,XOM,2025-10-10,110.70785735626221,76.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.6099774478212562, 'panel_score': 0.20841169357299805, 'mu': 0.043419500653100185, 'sigma': 0.2703374340158387, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=99', 'partial': False, 'quantity': None, 'hold_days': 99, 'pnl_pct': -0.015563882058453694, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",123,-133.0216803924559,8546.818839468384,-133.0216803924559,-0.015563882058453694,99.0,0.0,max_hold,False,max_hold days=99,0.08,,0.06,,0.15,0.1,,40.0
sell,MSFT,2025-10-10,510.8577994567871,11.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.543805681368072, 'panel_score': -0.05799040198326111, 'mu': 0.02009332515522504, 'sigma': 0.20852934572329498, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=86', 'partial': False, 'quantity': None, 'hold_days': 86, 'pnl_pct': 0.010157140262508692, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",124,56.503483746338134,5562.93231027832,28.251741873169067,0.010157140262508692,86.0,28.251741873169067,max_hold,False,max_hold days=86,0.08,,0.06,,0.15,0.1,,40.0
sell,ZM,2025-10-10,80.26394277954101,67.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.6063369840137321, 'panel_score': 0.19342423975467682, 'mu': 0.04213319367538198, 'sigma': 0.20059400190774565, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=86', 'partial': False, 'quantity': None, 'hold_days': 86, 'pnl_pct': 0.0780210984553114, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",125,389.206506622314,4988.477659606934,194.603253311157,0.0780210984553114,86.0,194.603253311157,max_hold,False,max_hold days=86,0.08,,0.06,,0.15,0.1,,40.0
sell,CVS,2025-10-10,77.88442152557373,91.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5651689382178052, 'panel_score': 0.026864131912589073, 'mu': 0.027615763217001033, 'sigma': 0.28640654118322967, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=85', 'partial': False, 'quantity': None, 'hold_days': 85, 'pnl_pct': 0.23015558759173396, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",126,1326.0303682685853,5761.451990558624,663.0151841342927,0.23015558759173396,85.0,663.0151841342927,max_hold,False,max_hold days=85,0.08,,0.06,,0.15,0.1,,40.0
sell,PM,2025-10-10,160.43790722045898,36.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5690934135131961, 'panel_score': 0.042549341917037964, 'mu': 0.028998082384130566, 'sigma': 0.2573879817052367, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=80', 'partial': False, 'quantity': None, 'hold_days': 80, 'pnl_pct': -0.02943170624715429, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",127,-175.14543790283187,5950.910097839355,-175.14543790283187,-0.02943170624715429,80.0,0.0,max_hold,False,max_hold days=80,0.08,,0.06,,0.15,0.1,,40.0
sell,GS,2025-10-10,764.2071133544922,7.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.536768711981265, 'panel_score': -0.085785873234272, 'mu': 0.01761561832890443, 'sigma': 0.21855143845375596, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=73', 'partial': False, 'quantity': None, 'hold_days': 73, 'pnl_pct': 0.04381857821398818, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",128,224.56515822753954,5124.884635253906,112.28257911376977,0.04381857821398818,73.0,112.28257911376977,max_hold,False,max_hold days=73,0.08,,0.06,,0.15,0.1,,40.0
sell,UNP,2025-10-10,225.40490694885256,26.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5699043180926129, 'panel_score': 0.045794058591127396, 'mu': 0.029283731065488, 'sigma': 0.2348902949911366, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=72', 'partial': False, 'quantity': None, 'hold_days': 72, 'pnl_pct': 0.0003543865544740956, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",129,2.07615641479606,5858.4514242553705,1.03807820739803,0.0003543865544740956,72.0,1.03807820739803,max_hold,False,max_hold days=72,0.08,,0.06,,0.15,0.1,,40.0
sell,NFLX,2025-10-10,121.98360163421631,43.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5727873747445059, 'panel_score': 0.057343095541000366, 'mu': 0.03029940304330148, 'sigma': 0.2523297527193812, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=71', 'partial': False, 'quantity': None, 'hold_days': 71, 'pnl_pct': 0.05191657084787099, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",130,258.8776812698361,4986.417189001465,129.43884063491805,0.05191657084787099,71.0,129.43884063491805,max_hold,False,max_hold days=71,0.08,,0.06,,0.15,0.1,,40.0
sell,D,2025-10-10,60.95780722045899,137.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5635036242266142, 'panel_score': 0.02022087760269642, 'mu': 0.02702926324781379, 'sigma': 0.19073931270194655, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=60', 'partial': False, 'quantity': None, 'hold_days': 60, 'pnl_pct': -0.008853204858796055, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",131,-74.59546679306004,8425.815055995941,-74.59546679306004,-0.008853204858796055,60.0,0.0,max_hold,False,max_hold days=60,0.08,,0.06,,0.15,0.1,,40.0
sell,CME,2025-10-10,271.39572220458984,19.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5813785363134611, 'panel_score': 0.09187879413366318, 'mu': 0.03332688936867876, 'sigma': 0.1735262959459737, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=57', 'partial': False, 'quantity': None, 'hold_days': 57, 'pnl_pct': -0.012226276461513048, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",132,-63.82537009277348,5220.3440919799805,-63.82537009277348,-0.012226276461513048,57.0,0.0,max_hold,False,max_hold days=57,0.08,,0.06,,0.15,0.1,,40.0
